STATION,NAME,DATE,ACMH,AWND,PRCP,PSUN,SNOW,SNWD,TAVG,TMAX,TMIN,WDFM,WSFM
USW00024144,"HELENA AIRPORT ASOS, MT US",2/15/1996,,5.37,0,,,,,45,23,,
USW00024144,"HELENA AIRPORT ASOS, MT US",2/16/1996,,2.68,0,,,,,51,22,,
USW00024144,"HELENA AIRPORT ASOS, MT US",2/17/1996,,3.58,0,,,,,43,25,,
USW00024144,"HELENA AIRPORT ASOS, MT US",2/18/1996,,9.84,0,,,,,54,32,,
USW00024144,"HELENA AIRPORT ASOS, MT US",2/19/1996,,9.17,0,,,,,48,27,,
USW00024144,"HELENA AIRPORT ASOS, MT US",2/20/1996,,7.83,0,,,,,56,24,,
USW00024144,"HELENA AIRPORT ASOS, MT US",2/21/1996,,11.63,0.04,,,,,58,24,,
USW00024144,"HELENA AIRPORT ASOS, MT US",2/22/1996,,12.53,0,,,,,39,28,,
USW00024144,"HELENA AIRPORT ASOS, MT US",2/23/1996,,12.08,0.01,,,,,38,26,,
USW00024144,"HELENA AIRPORT ASOS, MT US",2/24/1996,,10.51,0.01,,,,,27,11,,
USW00024144,"HELENA AIRPORT ASOS, MT US",2/25/1996,,13.2,0.01,,,2,,11,-6,,
USW00024144,"HELENA AIRPORT ASOS, MT US",2/26/1996,,8.72,0,,,2,,7,-9,,
USW00024144,"HELENA AIRPORT ASOS, MT US",2/27/1996,,9.62,0,,,2,,8,-5,,
USW00024144,"HELENA AIRPORT ASOS, MT US",2/28/1996,,4.7,0,,,2,,7,-17,,
USW00024144,"HELENA AIRPORT ASOS, MT US",2/29/1996,,3.13,0,,,2,,14,-14,,
USW00024144,"HELENA AIRPORT ASOS, MT US",3/1/1996,,7.38,0,,,1,,42,12,,
USW00024144,"HELENA AIRPORT ASOS, MT US",3/2/1996,,8.95,0,,,0,,49,21,,
USW00024144,"HELENA AIRPORT ASOS, MT US",3/3/1996,,9.84,0.02,,,2,,32,12,,
USW00024144,"HELENA AIRPORT ASOS, MT US",3/4/1996,,11.41,0.01,,,3,,13,4,,
USW00024144,"HELENA AIRPORT ASOS, MT US",3/5/1996,,9.84,0.03,,,4,,10,2,,
USW00024144,"HELENA AIRPORT ASOS, MT US",3/6/1996,,6.71,0,,,4,,20,3,,
USW00024144,"HELENA AIRPORT ASOS, MT US",3/7/1996,,5.37,0.02,,,4,,12,3,,
USW00024144,"HELENA AIRPORT ASOS, MT US",3/8/1996,,1.79,0,,,4,,30,11,,
USW00024144,"HELENA AIRPORT ASOS, MT US",3/9/1996,,2.91,0,,,0,,43,14,,
USW00024144,"HELENA AIRPORT ASOS, MT US",3/10/1996,,3.8,0,,,0,,55,26,,
USW00024144,"HELENA AIRPORT ASOS, MT US",3/11/1996,,5.59,0.03,,,0,,50,30,,
USW00024144,"HELENA AIRPORT ASOS, MT US",3/12/1996,,4.7,0,,,0,,54,24,,
USW00024144,"HELENA AIRPORT ASOS, MT US",3/13/1996,,9.4,0.1,,,0,,43,26,,
USW00024144,"HELENA AIRPORT ASOS, MT US",3/14/1996,,4.7,0,,,0,,53,24,,
USW00024144,"HELENA AIRPORT ASOS, MT US",3/15/1996,,14.99,0.02,,,0,,52,23,,
USW00024144,"HELENA AIRPORT ASOS, MT US",3/16/1996,,14.09,0,,,0,,48,29,,
USW00024144,"HELENA AIRPORT ASOS, MT US",3/17/1996,,13.2,0,,,0,,47,26,,
USW00024144,"HELENA AIRPORT ASOS, MT US",3/18/1996,,4.92,0,,,0,,47,22,,
USW00024144,"HELENA AIRPORT ASOS, MT US",3/19/1996,,5.82,0,,,0,,54,18,,
USW00024144,"HELENA AIRPORT ASOS, MT US",3/20/1996,,6.71,0,,,0,,57,26,,
USW00024144,"HELENA AIRPORT ASOS, MT US",3/21/1996,,7.61,0,,,0,,50,26,,
USW00024144,"HELENA AIRPORT ASOS, MT US",3/22/1996,,8.28,0.19,,,2,,38,17,,
USW00024144,"HELENA AIRPORT ASOS, MT US",3/23/1996,,14.09,0.01,,,3,,17,5,,
USW00024144,"HELENA AIRPORT ASOS, MT US",3/24/1996,,12.75,0,,,2,,7,-3,,
USW00024144,"HELENA AIRPORT ASOS, MT US",3/25/1996,,3.58,0,,,2,,22,-16,,
USW00024144,"HELENA AIRPORT ASOS, MT US",3/26/1996,,7.38,0,,,2,,36,13,,
USW00024144,"HELENA AIRPORT ASOS, MT US",3/27/1996,,10.74,0.14,,,8,,20,12,,
USW00024144,"HELENA AIRPORT ASOS, MT US",3/28/1996,,4.03,0,,,5,,23,7,,
USW00024144,"HELENA AIRPORT ASOS, MT US",3/29/1996,,4.47,0.01,,,6,,28,9,,
USW00024144,"HELENA AIRPORT ASOS, MT US",3/30/1996,,3.58,0,,,0,,41,15,,
USW00024144,"HELENA AIRPORT ASOS, MT US",3/31/1996,,4.7,0,,,0,,45,15,,
USW00024144,"HELENA AIRPORT ASOS, MT US",4/1/1996,,3.58,0,,,1,,57,25,,
USW00024144,"HELENA AIRPORT ASOS, MT US",4/2/1996,,10.74,0.05,,,1,,54,33,,
USW00024144,"HELENA AIRPORT ASOS, MT US",4/3/1996,,5.82,0,,,0,,52,29,,
USW00024144,"HELENA AIRPORT ASOS, MT US",4/4/1996,,7.61,0,,,0,,53,30,,
USW00024144,"HELENA AIRPORT ASOS, MT US",4/5/1996,,5.82,0,,,0,,65,25,,
USW00024144,"HELENA AIRPORT ASOS, MT US",4/6/1996,,10.96,0,,,0,,68,33,,
USW00024144,"HELENA AIRPORT ASOS, MT US",4/7/1996,,6.93,0.08,,,0,,67,40,,
USW00024144,"HELENA AIRPORT ASOS, MT US",4/8/1996,,4.47,0,,,0,,79,32,,
USW00024144,"HELENA AIRPORT ASOS, MT US",4/9/1996,,5.59,0,,,0,,79,36,,
USW00024144,"HELENA AIRPORT ASOS, MT US",4/10/1996,,9.84,0.36,,,0,,53,33,,
USW00024144,"HELENA AIRPORT ASOS, MT US",4/11/1996,,4.47,0,,0,0,,,,,
USW00024144,"HELENA AIRPORT ASOS, MT US",4/12/1996,,8.95,0.01,,,1,,49,31,,
USW00024144,"HELENA AIRPORT ASOS, MT US",4/13/1996,,9.62,0.01,,,0,,49,30,,
USW00024144,"HELENA AIRPORT ASOS, MT US",4/14/1996,,5.82,0,,,0,,59,23,,
USW00024144,"HELENA AIRPORT ASOS, MT US",4/15/1996,,10.07,0,,,0,,71,25,,
USW00024144,"HELENA AIRPORT ASOS, MT US",4/16/1996,,8.5,0,,,0,,70,35,,
USW00024144,"HELENA AIRPORT ASOS, MT US",4/17/1996,,14.32,0,,,0,,55,30,,
USW00024144,"HELENA AIRPORT ASOS, MT US",4/18/1996,,9.4,0.01,,,0,,46,23,,
USW00024144,"HELENA AIRPORT ASOS, MT US",4/19/1996,,12.75,0,,,0,,53,27,,
USW00024144,"HELENA AIRPORT ASOS, MT US",4/20/1996,,7.38,0.01,,,0,,51,28,,
USW00024144,"HELENA AIRPORT ASOS, MT US",4/21/1996,,5.82,0,,,0,,50,26,,
USW00024144,"HELENA AIRPORT ASOS, MT US",4/22/1996,,5.82,0,,,0,,58,23,,
USW00024144,"HELENA AIRPORT ASOS, MT US",4/23/1996,,11.41,0,,,0,,65,43,,
USW00024144,"HELENA AIRPORT ASOS, MT US",4/24/1996,,17.9,0.13,,,0,,57,38,,
USW00024144,"HELENA AIRPORT ASOS, MT US",4/25/1996,,19.69,0,,,0,,54,37,,
USW00024144,"HELENA AIRPORT ASOS, MT US",4/26/1996,,21.25,0,,,0,,52,35,,
USW00024144,"HELENA AIRPORT ASOS, MT US",4/27/1996,,9.62,0.04,,,0,,46,25,,
USW00024144,"HELENA AIRPORT ASOS, MT US",4/28/1996,,3.8,0,,,0,,56,22,,
USW00024144,"HELENA AIRPORT ASOS, MT US",4/29/1996,,10.07,0,,,0,,55,34,,
USW00024144,"HELENA AIRPORT ASOS, MT US",4/30/1996,,6.04,0,,,0,,56,34,,
USW00024144,"HELENA AIRPORT ASOS, MT US",5/1/1996,,13.87,0.05,,,0,,54,31,,
USW00024144,"HELENA AIRPORT ASOS, MT US",5/2/1996,,5.82,0.01,,,0,,52,25,,
USW00024144,"HELENA AIRPORT ASOS, MT US",5/3/1996,,10.07,0,,,0,,53,26,,
USW00024144,"HELENA AIRPORT ASOS, MT US",5/4/1996,,10.29,0,,,0,,53,22,,
USW00024144,"HELENA AIRPORT ASOS, MT US",5/5/1996,,5.37,0,,,0,,59,20,,
USW00024144,"HELENA AIRPORT ASOS, MT US",5/6/1996,,5.14,0,,,0,,57,23,,
USW00024144,"HELENA AIRPORT ASOS, MT US",5/7/1996,,5.59,0.01,,,0,,57,32,,
USW00024144,"HELENA AIRPORT ASOS, MT US",5/8/1996,,10.07,0,,,0,,46,33,,
USW00024144,"HELENA AIRPORT ASOS, MT US",5/9/1996,,8.95,0.15,,,0,,45,31,,
USW00024144,"HELENA AIRPORT ASOS, MT US",5/10/1996,,4.47,0,,,0,,55,29,,
USW00024144,"HELENA AIRPORT ASOS, MT US",5/11/1996,,3.8,0.03,,,,,63,28,,
USW00024144,"HELENA AIRPORT ASOS, MT US",5/12/1996,,7.16,0.04,,,,,66,45,,
USW00024144,"HELENA AIRPORT ASOS, MT US",5/13/1996,,6.71,0.15,,,,,67,47,,
USW00024144,"HELENA AIRPORT ASOS, MT US",5/14/1996,,6.26,0.01,,,,,70,47,,
USW00024144,"HELENA AIRPORT ASOS, MT US",5/15/1996,,7.38,0,,,,,71,46,,
USW00024144,"HELENA AIRPORT ASOS, MT US",5/16/1996,,3.8,0.63,,,,,63,42,,
USW00024144,"HELENA AIRPORT ASOS, MT US",5/17/1996,,6.71,0.02,,,,,70,45,,
USW00024144,"HELENA AIRPORT ASOS, MT US",5/18/1996,,10.96,0.03,,,,,61,45,,
USW00024144,"HELENA AIRPORT ASOS, MT US",5/19/1996,,14.32,0,,,,,61,42,,
USW00024144,"HELENA AIRPORT ASOS, MT US",5/20/1996,,13.87,0,,,,,61,36,,
USW00024144,"HELENA AIRPORT ASOS, MT US",5/21/1996,,6.26,0,,,,,65,30,,
USW00024144,"HELENA AIRPORT ASOS, MT US",5/22/1996,,6.71,0.34,,,,,61,42,,
USW00024144,"HELENA AIRPORT ASOS, MT US",5/23/1996,,8.95,0.17,,,,,52,41,,
USW00024144,"HELENA AIRPORT ASOS, MT US",5/24/1996,,8.72,0.22,,,,,53,41,,
USW00024144,"HELENA AIRPORT ASOS, MT US",5/25/1996,,5.59,0,,,,,62,41,,
USW00024144,"HELENA AIRPORT ASOS, MT US",5/26/1996,,4.25,0.05,,,,,61,39,,
USW00024144,"HELENA AIRPORT ASOS, MT US",5/27/1996,,5.82,0.11,,,,,62,48,,
USW00024144,"HELENA AIRPORT ASOS, MT US",5/28/1996,,7.61,0.1,,,,,61,44,,
USW00024144,"HELENA AIRPORT ASOS, MT US",5/29/1996,,6.49,0.3,,,,,67,37,,
USW00024144,"HELENA AIRPORT ASOS, MT US",5/30/1996,,6.04,0,,,,,63,35,,
USW00024144,"HELENA AIRPORT ASOS, MT US",5/31/1996,,13.2,0,,,,,67,38,,
USW00024144,"HELENA AIRPORT ASOS, MT US",6/1/1996,,10.51,0,,,,,69,44,,
USW00024144,"HELENA AIRPORT ASOS, MT US",6/2/1996,,3.58,0,,,,,78,38,,
USW00024144,"HELENA AIRPORT ASOS, MT US",6/3/1996,,4.92,0,,,,,79,45,,
USW00024144,"HELENA AIRPORT ASOS, MT US",6/4/1996,,12.53,0,,,,,80,51,,
USW00024144,"HELENA AIRPORT ASOS, MT US",6/5/1996,,12.75,0,,,,,72,45,,
USW00024144,"HELENA AIRPORT ASOS, MT US",6/6/1996,,7.83,0,,,,,76,39,,
USW00024144,"HELENA AIRPORT ASOS, MT US",6/7/1996,,4.92,0,,,,,90,41,,
USW00024144,"HELENA AIRPORT ASOS, MT US",6/8/1996,,5.37,0,,,,,91,49,,
USW00024144,"HELENA AIRPORT ASOS, MT US",6/9/1996,,6.26,0,,,,,89,50,,
USW00024144,"HELENA AIRPORT ASOS, MT US",6/10/1996,,5.14,0,,,,,83,44,,
USW00024144,"HELENA AIRPORT ASOS, MT US",6/11/1996,,11.63,0,,,,,76,49,,
USW00024144,"HELENA AIRPORT ASOS, MT US",6/12/1996,,4.7,0,,,,,81,41,,
USW00024144,"HELENA AIRPORT ASOS, MT US",6/13/1996,,4.47,0,,,,,86,47,,
USW00024144,"HELENA AIRPORT ASOS, MT US",6/14/1996,,7.61,0.05,,,,,77,48,,
USW00024144,"HELENA AIRPORT ASOS, MT US",6/15/1996,,5.82,0,,,,,83,48,,
USW00024144,"HELENA AIRPORT ASOS, MT US",6/16/1996,,8.28,0.11,,,,,83,50,,
USW00024144,"HELENA AIRPORT ASOS, MT US",6/17/1996,,9.84,0.14,,,,,77,47,,
USW00024144,"HELENA AIRPORT ASOS, MT US",6/18/1996,,16.11,0,,,,,60,37,,
USW00024144,"HELENA AIRPORT ASOS, MT US",6/19/1996,,13.2,0,,,,,69,42,,
USW00024144,"HELENA AIRPORT ASOS, MT US",6/20/1996,,4.92,0.03,,,,,72,36,,
USW00024144,"HELENA AIRPORT ASOS, MT US",6/21/1996,,7.83,0,,,,,72,36,,
USW00024144,"HELENA AIRPORT ASOS, MT US",6/22/1996,,7.61,0.45,,,,,59,45,,
USW00024144,"HELENA AIRPORT ASOS, MT US",6/23/1996,,4.25,0.01,,,,,71,37,,
USW00024144,"HELENA AIRPORT ASOS, MT US",6/24/1996,,7.61,0.16,,,,,66,51,,
USW00024144,"HELENA AIRPORT ASOS, MT US",6/25/1996,,5.14,0.24,,,,,74,49,,
USW00024144,"HELENA AIRPORT ASOS, MT US",6/26/1996,,7.38,0,,,,,87,50,,
USW00024144,"HELENA AIRPORT ASOS, MT US",6/27/1996,,8.5,0.01,,,,,81,56,,
USW00024144,"HELENA AIRPORT ASOS, MT US",6/28/1996,,12.53,0,,,,,75,48,,
USW00024144,"HELENA AIRPORT ASOS, MT US",6/29/1996,,8.5,0,,,,,79,48,,
USW00024144,"HELENA AIRPORT ASOS, MT US",6/30/1996,,6.93,0,,,,,85,44,,
USW00024144,"HELENA AIRPORT ASOS, MT US",7/1/1996,,7.83,0,,,,,90,51,,
USW00024144,"HELENA AIRPORT ASOS, MT US",7/2/1996,,6.04,0.11,,,,,93,54,,
USW00024144,"HELENA AIRPORT ASOS, MT US",7/3/1996,,5.37,0.01,,,,,94,53,,
USW00024144,"HELENA AIRPORT ASOS, MT US",7/4/1996,,6.04,0.32,,,,,93,54,,
USW00024144,"HELENA AIRPORT ASOS, MT US",7/5/1996,,14.54,0,,,,,77,50,,
USW00024144,"HELENA AIRPORT ASOS, MT US",7/6/1996,,11.63,0,,,,,80,42,,
USW00024144,"HELENA AIRPORT ASOS, MT US",7/7/1996,,6.49,0,,,,,80,42,,
USW00024144,"HELENA AIRPORT ASOS, MT US",7/8/1996,,5.14,0,,,,,83,46,,
USW00024144,"HELENA AIRPORT ASOS, MT US",7/9/1996,,7.61,0.24,,,,,90,48,,
USW00024144,"HELENA AIRPORT ASOS, MT US",7/10/1996,,10.74,0,,,,,86,53,,
USW00024144,"HELENA AIRPORT ASOS, MT US",7/11/1996,,7.61,0,,,,,78,52,,
USW00024144,"HELENA AIRPORT ASOS, MT US",7/12/1996,,5.14,0,,,,,85,46,,
USW00024144,"HELENA AIRPORT ASOS, MT US",7/13/1996,,6.71,0,,,,,79,48,,
USW00024144,"HELENA AIRPORT ASOS, MT US",7/14/1996,,4.7,0,,,,,91,48,,
USW00024144,"HELENA AIRPORT ASOS, MT US",7/15/1996,,9.17,0,,,,,93,54,,
USW00024144,"HELENA AIRPORT ASOS, MT US",7/16/1996,,11.63,0.05,,,,,90,64,,
USW00024144,"HELENA AIRPORT ASOS, MT US",7/17/1996,,6.93,0.11,,,,,81,56,,
USW00024144,"HELENA AIRPORT ASOS, MT US",7/18/1996,,6.71,0.34,,,,,79,53,,
USW00024144,"HELENA AIRPORT ASOS, MT US",7/19/1996,,6.26,0,,,,,79,45,,
USW00024144,"HELENA AIRPORT ASOS, MT US",7/20/1996,,9.4,0,,,,,76,50,,
USW00024144,"HELENA AIRPORT ASOS, MT US",7/21/1996,,10.07,0,,,,,81,49,,
USW00024144,"HELENA AIRPORT ASOS, MT US",7/22/1996,,4.7,0,,,,,86,46,,
USW00024144,"HELENA AIRPORT ASOS, MT US",7/23/1996,,4.47,0,,,,,84,49,,
USW00024144,"HELENA AIRPORT ASOS, MT US",7/24/1996,,4.92,0,,,,,88,49,,
USW00024144,"HELENA AIRPORT ASOS, MT US",7/25/1996,,8.72,0,,,,,82,50,,
USW00024144,"HELENA AIRPORT ASOS, MT US",7/26/1996,,5.59,0,,,,,86,51,,
USW00024144,"HELENA AIRPORT ASOS, MT US",7/27/1996,,4.92,0,,,,,92,51,,
USW00024144,"HELENA AIRPORT ASOS, MT US",7/28/1996,,7.83,0,,,,,91,63,,
USW00024144,"HELENA AIRPORT ASOS, MT US",7/29/1996,,6.93,0.08,,,,,91,54,,
USW00024144,"HELENA AIRPORT ASOS, MT US",7/30/1996,,8.5,0.01,,,,,86,58,,
USW00024144,"HELENA AIRPORT ASOS, MT US",7/31/1996,,,0,,,,,89,50,,
USW00024144,"HELENA AIRPORT ASOS, MT US",8/1/1996,,6.26,0.03,,,,,90,51,,
USW00024144,"HELENA AIRPORT ASOS, MT US",8/2/1996,,10.07,0.11,,,,,83,57,,
USW00024144,"HELENA AIRPORT ASOS, MT US",8/3/1996,,13.42,0,,,,,74,52,,
USW00024144,"HELENA AIRPORT ASOS, MT US",8/4/1996,,11.41,0,,,,,70,45,,
USW00024144,"HELENA AIRPORT ASOS, MT US",8/5/1996,,14.76,0,,,,,67,46,,
USW00024144,"HELENA AIRPORT ASOS, MT US",8/6/1996,,12.3,0,,,,,73,43,,
USW00024144,"HELENA AIRPORT ASOS, MT US",8/7/1996,,5.59,0,,,,,82,42,,
USW00024144,"HELENA AIRPORT ASOS, MT US",8/8/1996,,3.8,0,,,0,,92,44,,
USW00024144,"HELENA AIRPORT ASOS, MT US",8/9/1996,,8.5,0,,,,,91,50,,
USW00024144,"HELENA AIRPORT ASOS, MT US",8/10/1996,,4.25,0,,,,,97,48,,
USW00024144,"HELENA AIRPORT ASOS, MT US",8/11/1996,,6.49,0,,,,,97,51,,
USW00024144,"HELENA AIRPORT ASOS, MT US",8/12/1996,,8.72,0,,,,,94,60,,
USW00024144,"HELENA AIRPORT ASOS, MT US",8/13/1996,,3.36,0,,,,,86,46,,
USW00024144,"HELENA AIRPORT ASOS, MT US",8/14/1996,,5.59,0,,,,,89,54,,
USW00024144,"HELENA AIRPORT ASOS, MT US",8/15/1996,,4.7,0.23,,,,,89,50,,
USW00024144,"HELENA AIRPORT ASOS, MT US",8/16/1996,,4.7,0.02,,,,,93,50,,
USW00024144,"HELENA AIRPORT ASOS, MT US",8/17/1996,,8.5,0,,,,,88,54,,
USW00024144,"HELENA AIRPORT ASOS, MT US",8/18/1996,,7.61,0.39,,,,,68,46,,
USW00024144,"HELENA AIRPORT ASOS, MT US",8/19/1996,,4.92,0,,,,,79,38,,
USW00024144,"HELENA AIRPORT ASOS, MT US",8/20/1996,,6.71,0,,,,,82,42,,
USW00024144,"HELENA AIRPORT ASOS, MT US",8/21/1996,,8.72,0,,,,,75,48,,
USW00024144,"HELENA AIRPORT ASOS, MT US",8/22/1996,,5.59,0,,,,,81,42,,
USW00024144,"HELENA AIRPORT ASOS, MT US",8/23/1996,,4.7,0,,,,,91,42,,
USW00024144,"HELENA AIRPORT ASOS, MT US",8/24/1996,,4.7,0,,,,,92,47,,
USW00024144,"HELENA AIRPORT ASOS, MT US",8/25/1996,,2.46,0,,,,,91,49,,
USW00024144,"HELENA AIRPORT ASOS, MT US",8/26/1996,,3.8,0,,,,,94,48,,
USW00024144,"HELENA AIRPORT ASOS, MT US",8/27/1996,,6.04,0,,,,,92,52,,
USW00024144,"HELENA AIRPORT ASOS, MT US",8/28/1996,,6.26,0.11,,,,,73,52,,
USW00024144,"HELENA AIRPORT ASOS, MT US",8/29/1996,,3.8,0,,,,,82,46,,
USW00024144,"HELENA AIRPORT ASOS, MT US",8/30/1996,,3.36,0,,,,,91,48,,
USW00024144,"HELENA AIRPORT ASOS, MT US",8/31/1996,,13.65,0,,,,,82,55,,
USW00024144,"HELENA AIRPORT ASOS, MT US",9/1/1996,,13.87,0,,,,,76,50,,
USW00024144,"HELENA AIRPORT ASOS, MT US",9/2/1996,,9.84,0,,,,,76,49,,
USW00024144,"HELENA AIRPORT ASOS, MT US",9/3/1996,,7.61,0,,,,,81,57,,
USW00024144,"HELENA AIRPORT ASOS, MT US",9/4/1996,,9.62,0,,,,,75,51,,
USW00024144,"HELENA AIRPORT ASOS, MT US",9/5/1996,,12.08,0.23,,,,,61,42,,
USW00024144,"HELENA AIRPORT ASOS, MT US",9/6/1996,,4.7,0,,,,,69,32,,
USW00024144,"HELENA AIRPORT ASOS, MT US",9/7/1996,,8.5,0,,,,,75,42,,
USW00024144,"HELENA AIRPORT ASOS, MT US",9/8/1996,,6.71,0,,,,,80,45,,
USW00024144,"HELENA AIRPORT ASOS, MT US",9/9/1996,,5.37,0,,,,,81,43,,
USW00024144,"HELENA AIRPORT ASOS, MT US",9/10/1996,,6.26,0,,,,,84,47,,
USW00024144,"HELENA AIRPORT ASOS, MT US",9/11/1996,,3.13,0,,,,,82,44,,
USW00024144,"HELENA AIRPORT ASOS, MT US",9/12/1996,,6.49,0,,,,,83,54,,
USW00024144,"HELENA AIRPORT ASOS, MT US",9/13/1996,,6.26,0,,,,,81,48,,
USW00024144,"HELENA AIRPORT ASOS, MT US",9/14/1996,,3.58,0.12,,,,,69,45,,
USW00024144,"HELENA AIRPORT ASOS, MT US",9/15/1996,,7.16,0.06,,,,,75,40,,
USW00024144,"HELENA AIRPORT ASOS, MT US",9/16/1996,,13.2,0,,,,,56,47,,
USW00024144,"HELENA AIRPORT ASOS, MT US",9/17/1996,,10.96,0,,,,,55,41,,
USW00024144,"HELENA AIRPORT ASOS, MT US",9/18/1996,,9.17,0,,,,,61,38,,
USW00024144,"HELENA AIRPORT ASOS, MT US",9/19/1996,,9.4,0,,,,,60,41,,
USW00024144,"HELENA AIRPORT ASOS, MT US",9/20/1996,,6.26,0,,,,,62,35,,
USW00024144,"HELENA AIRPORT ASOS, MT US",9/21/1996,,8.5,0,,,,,61,40,,
USW00024144,"HELENA AIRPORT ASOS, MT US",9/22/1996,,13.65,0.03,,,,,56,37,,
USW00024144,"HELENA AIRPORT ASOS, MT US",9/23/1996,,5.82,0,,,,,59,24,,
USW00024144,"HELENA AIRPORT ASOS, MT US",9/24/1996,,3.8,0,,,,,57,26,,
USW00024144,"HELENA AIRPORT ASOS, MT US",9/25/1996,,7.83,0.05,,,,,57,33,,
USW00024144,"HELENA AIRPORT ASOS, MT US",9/26/1996,,5.59,0.02,,,,,50,35,,
USW00024144,"HELENA AIRPORT ASOS, MT US",9/27/1996,,8.28,0,,,,,69,39,,
USW00024144,"HELENA AIRPORT ASOS, MT US",9/28/1996,,7.16,0,,,,,80,38,,
USW00024144,"HELENA AIRPORT ASOS, MT US",9/29/1996,,7.83,0,,,,,82,36,,
USW00024144,"HELENA AIRPORT ASOS, MT US",9/30/1996,,3.8,0,,,,,82,33,,
USW00024144,"HELENA AIRPORT ASOS, MT US",10/1/1996,,10.29,0,,,,,53,30,,
USW00024144,"HELENA AIRPORT ASOS, MT US",10/2/1996,,2.91,0,,,,,61,23,,
USW00024144,"HELENA AIRPORT ASOS, MT US",10/3/1996,,1.79,0,,,,,73,31,,
USW00024144,"HELENA AIRPORT ASOS, MT US",10/4/1996,,2.68,0,,,,,81,35,,
USW00024144,"HELENA AIRPORT ASOS, MT US",10/5/1996,,8.28,0,,,,,69,48,,
USW00024144,"HELENA AIRPORT ASOS, MT US",10/6/1996,,6.71,0,,,,,73,38,,
USW00024144,"HELENA AIRPORT ASOS, MT US",10/7/1996,,6.04,0,,,,,77,35,,
USW00024144,"HELENA AIRPORT ASOS, MT US",10/8/1996,,6.71,0,,,,,78,42,,
USW00024144,"HELENA AIRPORT ASOS, MT US",10/9/1996,,2.91,0,,,,,78,35,,
USW00024144,"HELENA AIRPORT ASOS, MT US",10/10/1996,,4.03,0,,,,,83,33,,
USW00024144,"HELENA AIRPORT ASOS, MT US",10/11/1996,,4.03,0,,,,,75,41,,
USW00024144,"HELENA AIRPORT ASOS, MT US",10/12/1996,,3.13,0,,,,,73,34,,
USW00024144,"HELENA AIRPORT ASOS, MT US",10/13/1996,,5.82,0,,,,,67,34,,
USW00024144,"HELENA AIRPORT ASOS, MT US",10/14/1996,,11.63,0,,,,,58,42,,
USW00024144,"HELENA AIRPORT ASOS, MT US",10/15/1996,,13.65,0,,,,,55,38,,
USW00024144,"HELENA AIRPORT ASOS, MT US",10/16/1996,,10.96,0,,,,,45,22,,
USW00024144,"HELENA AIRPORT ASOS, MT US",10/17/1996,,9.4,0,,,,,49,21,,
USW00024144,"HELENA AIRPORT ASOS, MT US",10/18/1996,,13.42,0.01,,,,,58,33,,
USW00024144,"HELENA AIRPORT ASOS, MT US",10/19/1996,,10.74,0,,,,,42,28,,
USW00024144,"HELENA AIRPORT ASOS, MT US",10/20/1996,,7.61,0.01,,,,,37,30,,
USW00024144,"HELENA AIRPORT ASOS, MT US",10/21/1996,,9.62,0,,,,,46,27,,
USW00024144,"HELENA AIRPORT ASOS, MT US",10/22/1996,,8.28,0,,,,,56,34,,
USW00024144,"HELENA AIRPORT ASOS, MT US",10/23/1996,,10.51,0,,,,,48,34,,
USW00024144,"HELENA AIRPORT ASOS, MT US",10/24/1996,,9.4,0,,,,,56,32,,
USW00024144,"HELENA AIRPORT ASOS, MT US",10/25/1996,,8.5,0,,,,,40,29,,
USW00024144,"HELENA AIRPORT ASOS, MT US",10/26/1996,,8.28,0,,,,,41,20,,
USW00024144,"HELENA AIRPORT ASOS, MT US",10/27/1996,,6.71,0,,,,,51,13,,
USW00024144,"HELENA AIRPORT ASOS, MT US",10/28/1996,,6.26,0,,,,,57,27,,
USW00024144,"HELENA AIRPORT ASOS, MT US",10/29/1996,,11.18,0.02,,,,,44,18,,
USW00024144,"HELENA AIRPORT ASOS, MT US",10/30/1996,,3.13,0,,,,,33,9,,
USW00024144,"HELENA AIRPORT ASOS, MT US",10/31/1996,,4.03,0,,,,,37,4,,
USW00024144,"HELENA AIRPORT ASOS, MT US",11/1/1996,,3.36,0,,,,,47,11,,
USW00024144,"HELENA AIRPORT ASOS, MT US",11/2/1996,,3.36,0,,,,,54,17,,
USW00024144,"HELENA AIRPORT ASOS, MT US",11/3/1996,,4.92,0,,,,,54,18,,
USW00024144,"HELENA AIRPORT ASOS, MT US",11/4/1996,,5.82,0.02,,,,,45,22,,
USW00024144,"HELENA AIRPORT ASOS, MT US",11/5/1996,,10.74,0,,,,,40,22,,
USW00024144,"HELENA AIRPORT ASOS, MT US",11/6/1996,,8.5,0,,,,,43,27,,
USW00024144,"HELENA AIRPORT ASOS, MT US",11/7/1996,,15.21,0,,,,,41,26,,
USW00024144,"HELENA AIRPORT ASOS, MT US",11/8/1996,,4.25,0,,,,,51,26,,
USW00024144,"HELENA AIRPORT ASOS, MT US",11/9/1996,,3.8,0,,,,,57,25,,
USW00024144,"HELENA AIRPORT ASOS, MT US",11/10/1996,,4.47,0,,,,,60,23,,
USW00024144,"HELENA AIRPORT ASOS, MT US",11/11/1996,,4.92,0,,,,,36,22,,
USW00024144,"HELENA AIRPORT ASOS, MT US",11/12/1996,,0.45,0,,,,,41,15,,
USW00024144,"HELENA AIRPORT ASOS, MT US",11/13/1996,,2.24,0,,,,,46,19,,
USW00024144,"HELENA AIRPORT ASOS, MT US",11/14/1996,,6.04,0,,,,,44,22,,
